,id,esp_id,label,"median(8,13)","rms(98,102)","median(98,102)",peak1x,peak2x,a,b,spectral_entropy,harmonic_energy,kurtosis
5506,5506,6,Normal,0.00148,0.2243720980870839,0.002575,0.13949,0.01349,0.0003209101816737,-6.554189384878375,49.73769941482507,0.009763951550045792,1320.2330877144802
5507,5507,0,Unbalance,0.00055,0.4528265056288115,0.002535,0.26146,0.01603,2.6472394007955348e-05,-7.334866391939067,43.950167053924694,0.015625396918773925,1704.0617168849353
5508,5508,6,Normal,0.00348,0.0416444546128293,0.00079,0.02493,0.01376,0.0006997713548856,-5.760520852965255,67.08380467324615,0.007232108928179112,470.87618304661976
5509,5509,4,Unbalance,0.001115,0.3068142038758962,0.00241,0.19234,0.00843,-0.000977712666024,-6.205036430810103,32.01269767890911,0.011922307189204649,946.6088221796675
5510,5510,10,Rubbing,0.006635,0.0399658804482023,0.000495,0.0005,0.00072,-0.0010735380405056,-5.029852202679924,56.7051480821729,0.008515213050971773,1551.529557690378
5511,5511,1,Normal,0.001275,0.0139551997477642,0.0004849999999999,0.00733,0.00252,-0.0001476887010505,-6.89666757233873,30.610572234733116,0.018180927832757,99.60739018998707
5512,5512,1,Normal,0.00063,0.0728956747688091,0.00053,0.04907,0.00335,-0.0008728571812465,-6.96353181836326,22.80613647067392,0.027091053946717552,720.6042415210977
5513,5513,6,Unbalance,0.03549,0.3989520632858038,0.00445,0.25878,0.00713,-0.0022833385505444,-2.6890607210545574,190.69477517722922,0.00460020636080607,1182.0700288909723
5514,5514,3,Normal,0.00084,0.0460196588427163,0.000655,0.02894,0.01292,0.0002017339241216,-6.8889663837751485,29.641498461200737,0.019707014090198052,428.48284998149876
5515,5515,5,Rubbing,0.05275,0.1479178670749412,0.00776,0.03599,0.00374,-0.0024691200563512,-2.389821486075669,228.68631117821076,0.005589173018505505,100.98245114260095
5516,5516,6,Normal,0.00164,0.2167815151252523,0.002035,0.13341,0.01522,-0.0002379574962403,-6.208359127157033,61.60957090437501,0.007219195644601206,363.5642244416995
5517,5517,5,Normal,0.000745,0.1423690285841692,0.00083,0.08381,0.00224,-0.0003789800856262,-6.747675609436618,28.727349113189252,0.010624023273423445,1137.39777847244
5518,5518,2,Normal,0.00064,0.2175672029511801,0.0011949999999999,0.13121,0.00988,-0.0007333709722668,-7.143428518124364,21.468269507273078,0.018333940282338732,1583.7028424648797
5519,5519,8,Faulty sensor,0.00403,0.0056303019457219,0.00012,0.00342,0.00131,-0.0031944039205767,-4.674402415428283,26.505934635452373,0.00536867142371693,68.6931514011066
5520,5520,9,Normal,0.00259,0.135202217437437,0.00115,0.07933,0.02848,-0.0001973488852658,-6.008126824712735,49.375910748653475,0.010086692415602042,499.50100406439793
5521,5521,10,Normal,0.0008749999999999,0.1701717873209305,0.001595,0.00162,0.00023,-0.0004850449101917,-7.039160800227176,32.50148649283537,0.0065049991585860835,1071.8587509580373
5522,5522,7,Normal,0.00131,0.1327525099574392,0.00133,0.08265,0.01271,-0.0006143597228244,-6.650273287668153,25.89371424943761,0.0037937976495897433,655.55307145182
5523,5523,0,Normal,0.00025,0.2707024994343421,0.003865,0.15509,0.01005,-0.0006568850135578,-7.7625026442795955,23.92360609356722,0.00895473745585657,1309.1094630524813
5524,5524,3,Normal,0.00183,0.141096097394648,0.0009,0.08375,0.00321,-0.0011618236921421,-6.166481817701058,35.756255332238716,0.038141527754716166,871.8363255287227
5525,5525,5,Unbalance,0.000785,0.3336835799076724,0.0015,0.21433,0.004,-0.0013385708130637,-6.882492275563376,26.143750106906346,0.00910423648356231,1347.9651943762224
5526,5526,2,Normal,0.00132,0.1033870281998665,0.00133,0.05931,0.00126,-0.0006073466138847,-6.72718193379688,31.246137057133552,0.012935793282577214,614.8956475636305
5527,5527,6,Normal,0.00102,0.0611355722963317,0.00147,0.03649,0.00929,0.0001450746126691,-6.827679902382627,43.9873127808747,0.0210763997974416,197.3348351452792
5528,5528,5,Normal,0.00081,0.1309007035886362,0.0007,0.08446,0.00217,-0.0004121322426594,-7.078242942927518,23.85872148975417,0.010536541427408314,1681.2984975360298
5529,5529,5,Faulty sensor,0.4082949999999999,0.0864991618456502,0.00673,0.01478,0.00264,-0.0034168579990964,-0.0888714198692952,272.5970044082826,0.0014317474002597044,77.08102987443256
5530,5530,6,Normal,0.00213,0.1404642993788813,0.00204,0.07969,0.01008,-1.9435955009378656e-05,-6.1161187503676215,83.22792038191747,0.01991333553953469,378.02439219985905
5531,5531,2,Normal,0.00116,0.0742731337698901,0.00062,0.04703,0.00899,-6.423868072222116e-05,-6.541517236339084,24.46644269548277,0.012250484100350354,397.72836891472934
5532,5532,6,Unbalance,0.00229,0.3672080509738314,0.00297,0.23481,0.00747,-0.0007765345333993,-6.392036095858688,46.6012538960563,0.0027359578992472906,1329.689809065372
5533,5533,4,Normal,0.00078,0.2248165518817508,0.00239,0.15217,0.0168,0.0001401729658389,-6.993668868810309,49.54573792493443,0.013585117465127724,1460.3083385684422
5534,5534,5,Normal,0.00047,0.103868669963565,0.0006,0.06582,0.00646,-0.0005717886902886,-7.606539257329,15.953759266442402,0.010088437602358391,1084.7932254346085
5535,5535,9,Normal,0.00334,0.2709038894146778,0.00282,0.16374,0.02265,-0.0001537605706212,-5.52014259170068,76.51839007130476,0.007716454458176171,706.9797052793232
5536,5536,6,Normal,0.00223,0.0285363627675287,0.0021,0.00809,0.00346,-0.0003283734140851,-5.802422429722535,70.15516988310574,0.010344712377738596,626.1720399466483
5537,5537,5,Normal,0.00633,0.0937837704509687,0.0015,0.05989,0.00205,-0.0024321532840834,-4.50450850251095,60.12353353432588,0.007782865816965048,622.1965753411729
5538,5538,9,Normal,0.0017599999999999,0.1992532290829937,0.002395,0.11739,0.01465,-0.0001743894973064,-6.296315981086585,50.36602345697292,0.005594116059881493,510.6725673731037
5539,5539,4,Unbalance,0.00179,0.30679095944959,0.00291,0.20831,0.02006,-0.0014595133889413,-6.14196960534202,38.93148590925844,0.009604601745302045,1127.2462610838054
5540,5540,5,Normal,0.00038,0.2058073555536828,0.0009649999999999,0.13225,0.00438,-0.000353915896162,-7.732185732818007,18.967117224483864,0.013631497899974355,2003.958453369579
5541,5541,1,Unbalance,0.00203,0.4158667831169015,0.00597,0.26566,0.00192,-0.0017709051581342,-5.325282175454135,72.35991624560376,0.02423962184176756,1789.855109916417
5542,5542,10,Normal,0.00309,0.0962167329522261,0.001875,0.00195,0.00065,3.7837631708463314e-05,-6.004882088739837,64.17640411314365,0.011979891474373484,284.2181317014555
5543,5543,2,Normal,0.00065,0.1869529454167545,0.00133,0.11578,0.00519,-0.0005117821863225,-7.022744659823742,30.43181081371558,0.013214200559689864,943.6030908650185
5544,5544,0,Normal,0.00153,0.1706325282588288,0.00119,0.10236,0.0091,-0.0022611603073286,-5.810209973605689,37.314900734347454,0.012219880694613904,505.62718500124146
5545,5545,7,Normal,0.001015,0.1346032733628718,0.00127,0.08957,0.00223,3.2773895933936286e-05,-6.739427996590607,41.87194127046293,0.009490685986783164,558.0669118381505
5546,5546,10,Normal,0.00139,0.0195941802584338,0.00041,0.00042,0.00057,-0.0017339947513697,-5.826008557387237,40.1670662276931,0.010188526152087199,1049.2875457202092
5547,5547,5,Normal,0.00038,0.0835399970074215,0.00046,0.04864,0.00476,0.0002099410127693,-7.865267270022154,17.34039878672991,0.01618451096633657,1082.0122703571278
5548,5548,5,Normal,0.00057,0.2523830239932947,0.00108,0.1471,0.00521,-0.0009596086040275,-7.0769942504176,20.589375026065557,0.00799412601532757,1463.271252309886
5549,5549,3,Normal,0.001285,0.1778043728371156,0.0015249999999999,0.10381,0.00553,-0.0007593148867152,-6.550410662506487,33.305690220774835,0.018216969515633633,908.0391476760398
5550,5550,7,Normal,0.000585,0.0593210763557102,0.0015,0.02857,0.00722,0.0008272054949197,-7.037375362737638,44.36722380203015,0.019356698536872163,98.82709165321104
5551,5551,1,Normal,0.00036,0.1757834741948173,0.00131,0.1138,0.00425,-0.0010299350492832,-7.49541976117982,18.07487946935908,0.041435120354948264,1752.395928987567
5552,5552,10,Normal,0.00073,0.1249747706539203,0.00155,0.00101,0.00095,-0.0005042146000543,-7.14320959667068,44.03285093330137,0.022863163628805274,855.517975059291
5553,5553,7,Normal,0.00099,0.2006205425673054,0.00153,0.11913,0.00441,-6.876378508940052e-05,-6.876068646012611,33.621107982286745,0.014844610359309434,1048.1693049228572
5554,5554,1,Normal,0.00141,0.1014508703757636,0.00187,0.06207,0.00206,0.0007048180538165,-6.756963676787582,51.78446623675639,0.02592437453837045,1077.9419023152095
5555,5555,4,Normal,0.00348,1.3870277966933469,0.00697,0.06479,0.00057,-0.0022353591111111,-4.932480720515961,48.099033490131276,0.003500800942141414,1843.0203916527494
5556,5556,0,Unbalance,0.00103,0.3878007813297957,0.003385,0.25301,0.00312,-0.0019083905394383,-6.324370360038915,25.441547774033946,0.007829184698095844,1959.0590423934593
5557,5557,9,Normal,0.00135,0.0950473981758574,0.001395,0.06031,0.01385,0.0006893664985472,-6.840771037178943,41.62753221240599,0.011303592803049435,1411.6985085461629
5558,5558,4,Normal,0.00105,0.1839299891262977,0.00253,0.1236,0.01103,-0.0009391026072668,-6.566837076807585,38.214513807355495,0.01730393940396273,1287.0603462041292
5559,5559,9,Normal,0.00611,0.1361829277112222,0.004435,0.07563,0.02515,-0.0002792734919154,-5.321572964350412,113.9110322776944,0.015692567260355044,161.7562078097166
5560,5560,9,Normal,0.002655,0.0971876571381366,0.001,0.06081,0.00249,-7.388287132754082e-05,-6.261366992717396,43.61332766653726,0.014161385336882432,438.19672008392143
5561,5561,5,Normal,0.00087,0.1728367573752759,0.001065,0.10219,0.00128,-0.0020909447841382,-6.102273058092807,28.10299060883486,0.007726153913175795,832.6400312973066
5562,5562,7,Normal,0.001435,0.0389298677110518,0.0008,0.01362,0.00038,-0.0002236950508141,-6.267177078609889,45.39293179329265,0.006920179949656292,33.11928340995999
5563,5563,8,Faulty sensor,0.00788,0.0060573426516914,0.00017,0.00351,0.00096,-0.0034249095664805,-3.99768677952776,41.292307375237634,0.0046986484134810295,68.94442559591222
5564,5564,8,Normal,0.002235,0.1655663374602458,0.001745,0.0926,0.01465,-0.0006512640899991,-6.092889330082076,55.92144826039206,0.008173057072711588,492.0663923294859
5565,5565,8,Unbalance,0.00268,0.288338740720008,0.0021149999999999,0.1762,0.0151,-0.0003010079653721,-5.914806380634657,67.30522209672033,0.012942463533911926,1023.2074487508165
5566,5566,3,Normal,0.00165,0.1529441450334075,0.001215,0.1037,0.01179,-0.0009607188227067,-6.426585977082,35.65764055925512,0.024647642978973833,1369.583224626085
5567,5567,1,Normal,0.00047,0.1574751456579736,0.001445,0.09169,0.00133,-0.0004888270871707,-7.026813702350477,23.644760620020254,0.017692117336853053,1456.7612587647789
5568,5568,5,Rubbing,0.060695,0.096583960366098,0.001105,0.06533,0.00617,-0.0036738898961748,-1.8669798317398376,152.5687642476706,0.0015687542484378186,74.4163495455256
5569,5569,5,Normal,0.00081,0.236709651472009,0.001335,0.15813,0.00427,-0.0011025268049461,-7.007940803335781,25.221040975299807,0.006373674164633182,1136.3396095538542
5570,5570,9,Normal,0.001865,0.1712341268556008,0.00146,0.09745,0.00292,-0.0005983449153337,-6.015307367493972,46.3722825879863,0.021358954398107952,837.7755576405751
5571,5571,9,Rubbing,0.00518,0.0509505318912374,0.00104,0.02859,0.02294,-0.0001585319429775,-5.194380247630293,68.28988159289464,0.0046671248800357,607.024890011681
5572,5572,5,Normal,0.00059,0.1295431210060958,0.000745,0.08186,0.00102,-0.0007869378109909,-7.281285285877937,19.310081853214854,0.007567809291206029,979.9204535137197
5573,5573,4,Normal,0.000575,0.0891841740445018,0.00091,0.05709,0.02663,-0.0002187388195499,-7.294844792417476,24.005691574434874,0.012306563060244476,1586.782249466198
5574,5574,1,Normal,0.00031,0.1822971565878085,0.00126,0.10672,0.00159,0.0004633034818593,-7.55727065669518,27.276961947999496,0.03284581030550217,1597.601248795415
5575,5575,7,Normal,0.001025,0.173906589294368,0.00129,0.10716,0.00839,-0.0005111387775352,-6.405233833231272,37.135902577125414,0.010491454255130296,1171.5504033741488
5576,5576,7,Normal,0.00146,0.1230762068801277,0.00124,0.0795,0.00205,0.0006915165587245,-6.84231585817104,37.17074640141773,0.009116426402077727,1052.2935603306773
5577,5577,8,Faulty sensor,0.0040599999999999,0.0071590711688039,0.00011,0.00413,0.0017,-0.0031667733428561,-4.676229333921553,27.348893504097298,0.005106068961686282,80.30562965739297
5578,5578,9,Normal,0.001715,0.1557931927267684,0.001765,0.08726,0.02148,-0.0002071810928174,-6.272944108750557,49.508497267647904,0.0071943396838479445,342.7611687737959
5579,5579,9,Unbalance,0.00234,0.3221853525534642,0.0023,0.18619,0.01475,-0.0009378668770034,-5.677220378826023,52.31059128656241,0.015995536645207684,1325.813291448034
5580,5580,5,Normal,0.00074,0.1680024711127785,0.00084,0.1137,0.00752,-0.0006626519677534,-6.995216628654623,21.089436059508117,0.01542934091795795,1400.9622930441171
5581,5581,9,Normal,0.00175,0.1031420850089816,0.0014949999999999,0.06812,0.01221,0.0006323247931836,-6.599821370723666,45.40779471236987,0.009848585238829713,1355.358405814455
5582,5582,10,Normal,0.00499,0.015638976948637,0.000335,0.00149,0.00577,-0.000963301900695,-5.308868416087815,41.9277476618694,0.0069460885323044,22.32186756630044
5583,5583,3,Normal,0.001175,0.0788882595827795,0.000895,0.05002,0.00735,-0.0006722024929837,-6.80648015891879,27.315723943368923,0.01608258517093989,716.5028385283922
5584,5584,9,Normal,0.00135,0.1155954402214897,0.001815,0.07055,0.00241,-0.0001687689495237,-6.45959024619026,39.807054369691976,0.008037323096988718,634.1479009842482
5585,5585,3,Faulty sensor,0.010395,0.0232371921711724,0.00124,0.00766,0.00115,-0.0020281322091199,-4.0610575384178,77.4116996479051,0.004605791032261018,831.0485709663021
5586,5586,6,Normal,0.003825,0.2522140650320675,0.00328,0.13624,0.00748,0.0001739485213546,-5.606849592134656,86.38869661029088,0.02038434419578493,947.8276424260439
5587,5587,2,Normal,0.00058,0.0605728454012191,0.000825,0.03431,0.0024,-0.0008854220847468,-6.773129266052325,21.88097287424275,0.008998963280854684,375.04112805306363
5588,5588,1,Normal,0.00181,0.0993679007527078,0.001185,0.06171,0.01346,-0.0006773285759679,-6.159474126424537,44.113847299914646,0.01994543230783716,863.653301831045
5589,5589,5,Normal,0.00073,0.1082217002268953,0.0007,0.07321,0.00278,-6.12826406962241e-05,-7.347200674119223,23.613353700046638,0.010878568195985152,1500.2553612717375
5590,5590,8,Faulty sensor,0.00448,0.0072467233975086,0.00012,0.00408,0.00215,-0.0032325291428463,-4.5791911158805165,28.962696041366456,0.005422440134897617,71.02756793181925
5591,5591,5,Normal,0.0008049999999999,0.0359734165739091,0.00063,0.02201,0.00062,0.000280733734497,-7.18524086732079,34.33835746295165,0.010142715571492593,1033.7385073897274
5592,5592,7,Normal,0.000765,0.0657734498106949,0.00065,0.03747,0.00423,0.0001547029682855,-6.74616937728508,32.06592061149592,0.015412597159586539,245.52508809885103
5593,5593,5,Normal,0.00041,0.1520053900360115,0.000855,0.0925,0.00301,-0.0015932210067054,-7.276487402464735,18.19551986773772,0.0034617785596732296,1060.084734692899
5594,5594,10,Rubbing,0.006025,0.1364095740774818,0.002225,0.00271,0.00023,-0.0021044764284414,-4.192928800681688,77.56245994648208,0.0031733772348800184,61.22708726510504
5595,5595,1,Normal,0.00045,0.0682569586196162,0.00091,0.04485,0.00377,0.0010652020497265,-7.874534418288149,26.861486090429498,0.024767404555662575,945.2226177674219
5596,5596,1,Normal,0.00048,0.0524129134851326,0.000825,0.02996,0.0016,0.000221229049478,-7.670708139508389,34.225859723120294,0.013490014227749505,412.4078519073174
5597,5597,8,Normal,0.00369,0.1624211467143364,0.002675,0.0944,0.01361,-7.86346039750724e-05,-5.479838195082598,79.77319979496431,0.016812855588649738,325.9725861214466
5598,5598,2,Rubbing,0.004135,0.0544025918500212,0.00066,0.03422,0.01078,-0.0011340031961746,-5.183931014894709,43.797520285135576,0.004143138629180448,135.59340799944044
5599,5599,4,Normal,0.0007199999999999,0.1278919039658101,0.002345,0.08403,0.01139,-0.0001904911135471,-7.245521258622203,33.6320232921335,0.015998494974697682,1388.8101293865047
5600,5600,10,Normal,0.0014,0.1706743407779857,0.00094,0.00093,0.00032,-0.0008249274637293,-6.128195942650192,39.58374136910853,0.00951493332846017,621.2748401440778
5601,5601,5,Normal,0.00103,0.1970790719482918,0.00113,0.13338,0.00311,-0.0017269810068998,-6.382262719983971,22.868257106621474,0.005190060980584737,1196.3469602783136
5602,5602,4,Unbalance,0.00111,0.2681349775765929,0.00201,0.18125,0.02164,-0.0012844265475764,-6.332696797561745,38.70705738314164,0.018925284434979334,2077.294936210631
5603,5603,4,Normal,0.061365,0.16277491852248,0.0091,0.08605,0.01378,-0.0014835618505955,-2.375114784522756,325.7887308926876,0.0062672193044852505,54.05700518276862
5604,5604,5,Unbalance,0.000675,0.282112595961258,0.00131,0.18131,0.00618,-0.0010937460279018,-7.008282633403471,22.723511254925622,0.009876015628468916,1886.8931836496586
5605,5605,1,Rubbing,0.050435,0.1088441532651157,0.00204,0.06995,0.00568,-0.0024986250094611,-2.3395295755280925,185.60106490707346,0.004743345951747104,79.15087717243765
5606,5606,3,Normal,0.00056,0.0704461155777946,0.000495,0.04592,0.00518,0.0004553680627329,-7.198115286747024,28.097115667802488,0.011680342130588465,1088.8778650392478
5607,5607,10,Normal,0.00093,0.207564209342555,0.000905,0.00079,0.00041,-0.0017536214495422,-5.897707224297623,44.759428604047756,0.01669701628046151,1527.8477582941255
5608,5608,0,Normal,0.00027,0.1594794927255539,0.00169,0.09419,0.00756,-5.567020683191212e-06,-7.850103875641727,22.86945427955564,0.016090191095780186,826.1701750886148
5609,5609,1,Normal,0.00067,0.0509344991140582,0.000845,0.03229,0.00165,-0.0007319992256378,-6.76694150888708,32.78732662593051,0.032269287096659965,440.27154903966743
5610,5610,3,Unbalance,0.00171,0.3188238739492386,0.002165,0.19452,0.00691,-0.0002047768992454,-6.420330754494154,48.097666838725104,0.013291393354795983,1200.7923280260316
5611,5611,3,Rubbing,0.00888,0.066129585663302,0.00162,0.03789,0.00222,-0.0021248987523694,-4.463176544964012,68.6938749578727,0.008458891731720541,52.47468151315533
5612,5612,5,Normal,0.0004849999999999,0.1029147491859159,0.000605,0.06152,0.00365,-0.0012822271582576,-6.886911922744781,21.57816002785034,0.014513353324346933,654.1601555696739
5613,5613,2,Normal,0.00039,0.2293869080832644,0.001215,0.13003,0.00356,-0.0007896708190697,-6.788339818126612,26.56488355527012,0.011443129803955529,1410.1614165110313
5614,5614,2,Normal,0.00052,0.1501524978147217,0.00094,0.09041,0.00421,-0.0012586753380218,-6.531459927253375,24.097702255167306,0.01427729495065221,1234.4566692510714
5615,5615,4,Normal,0.0009,0.0803962517783012,0.00167,0.0483,0.02141,1.6996577625725108e-05,-7.204333710411019,32.23341888849294,0.00637815451355814,438.73889886711146
5616,5616,3,Normal,0.001045,0.1172664099390784,0.00102,0.06834,0.00886,-0.0009149004167623,-6.365457520869887,42.89353653991276,0.03171617676553851,583.2648387301666
5617,5617,6,Normal,0.0025,0.1714547199700259,0.002655,0.10026,0.01027,0.000274626135535,-5.968233689801785,80.04062855579615,0.01476782755806499,441.6871806130553
5618,5618,6,Unbalance,0.00109,0.3691876556712047,0.003955,0.23062,0.00942,-0.0007365886290975,-6.626649412149681,39.81981380096968,0.004843208120431222,1486.7739147297345
5619,5619,9,Normal,0.0023049999999999,0.2878439506051847,0.0029449999999999,0.16456,0.01728,-0.0005349827899657,-5.888386447429082,55.51661659604321,0.01208672092463879,1169.5378438346036
5620,5620,8,Faulty sensor,0.00637,0.003481996553703,0.00014,0.00194,0.00046,-0.0032172300392619,-4.251920796558842,35.9589361045982,0.005209502288305409,67.75629345531102
5621,5621,0,Normal,0.00028,0.051243784013283,0.00043,0.03434,0.01861,0.0002620618784766,-7.886495297901274,42.62124009119683,0.10403396069119214,145.1035765837126
5622,5622,3,Rubbing,0.099195,0.2002180009389765,0.01483,0.06011,0.01418,-0.0022349839335585,-1.7751450572995466,427.3709445431806,0.014000705435020062,63.300082760160166
5623,5623,9,Unbalance,0.00353,0.3386106923887667,0.00223,0.19347,0.00808,-0.0006879658149222,-5.548278190344988,58.67518026835475,0.0072184372859452,979.3963070008837
5624,5624,10,Normal,0.00134,0.0650630863085974,0.000695,0.00084,0.00046,-0.0006173213978553,-6.1877724668283065,46.93389916773305,0.019188815753394452,160.53692484070027
5625,5625,1,Normal,0.000855,0.0181803987855052,0.00059,0.00997,0.0041,-0.0006224293649591,-6.385486830783789,44.59859453939011,0.047957217430609746,25.498522343864163
5626,5626,4,Faulty sensor,0.002875,0.6211941470265153,0.00291,0.00858,8e-05,-0.0025808367672669,-5.411061229600909,24.09838885045302,0.0019113702768489952,2065.2096953830433
5627,5627,10,Rubbing,0.00252,0.0908985742462443,0.00119,0.00107,0.00047,-0.0010633941801822,-5.703023523114204,46.845757575650595,0.0034936692238927815,768.2742476428575
5628,5628,0,Normal,0.00031,0.1123965777948777,0.00071,0.07575,0.00911,-0.0005509675306544,-7.704393865923724,31.782424249765807,0.10996183064970103,1236.4683927886451
5629,5629,4,Normal,0.001785,0.1150411695872395,0.001805,0.0767,0.01641,-0.0015736487266281,-5.923047383489416,37.825069529859064,0.008144118422491025,708.1738134004727
5630,5630,7,Normal,0.00099,0.1921416841812312,0.001905,0.10854,0.00895,0.0002238678927207,-6.652339981674863,38.968276102181704,0.014294970889459706,942.3261580387139
5631,5631,5,Normal,0.0005,0.0262170269100064,0.00029,0.01702,0.00944,-0.000374712854468,-7.5816919971742704,17.227544371895604,0.01751014490266941,1453.7386382076713
5632,5632,10,Normal,0.00048,0.0668169851160616,0.00105,0.00087,0.00027,0.0018640336576184,-8.004825072261914,38.734218904980274,0.009481506241723595,90.90176433494915
5633,5633,4,Normal,0.0137399999999999,0.1274490984667997,0.001795,0.08568,0.01089,-0.003455069348555,-3.3982211008562984,73.9971395982336,0.004762132585892809,68.99876440799034
5634,5634,0,Unbalance,0.00029,0.2957249842336626,0.00297,0.18274,0.00335,-0.0005338565145803,-7.702546059620862,25.412482008802215,0.013465697094645207,901.8094213667248
5635,5635,7,Normal,0.000815,0.1683310191260066,0.001025,0.10136,0.00346,0.0001256146853986,-6.783912447080993,34.286613865152866,0.009629493426496228,944.9978081645769
5636,5636,5,Faulty sensor,0.01763,0.0274260259607548,0.002235,0.00503,0.0017,-0.002667741321633,-3.3307413866467206,100.31416735856307,0.005077756160545272,63.492678487087616
5637,5637,2,Normal,0.00055,0.2013985588329767,0.00135,0.11403,0.00984,-0.0009406311283904,-6.828452463639756,25.556818631316208,0.012160738900605329,1066.710951233814
5638,5638,6,Unbalance,0.0027949999999999,0.534927179530074,0.004085,0.3429,0.00872,-0.0002293918728116,-6.250124444512849,59.1268112550566,0.008450656167481398,1818.1107437698672
5639,5639,4,Normal,0.001025,0.1671852059842616,0.00125,0.09702,0.01611,-0.0015947338089804,-6.379031080091453,44.8011124135886,0.009003121045037758,885.7978098228891
5640,5640,2,Normal,0.00086,0.0737163814901409,0.00056,0.0457,0.00852,-0.0003554925042348,-6.825246938523644,18.75869460005028,0.008762752709274424,505.99035085353626
5641,5641,8,Faulty sensor,0.009085,0.0055001909057777,0.00021,0.00339,0.00078,-0.0033386428396909,-3.8778334549905535,45.755983266990754,0.0033829157704464,75.14739877080177
5642,5642,8,Normal,0.002445,0.1511376184144768,0.00257,0.08836,0.00164,0.0009876021653517,-6.372887791576579,67.38813197724183,0.012041849851558454,429.60814982301446
5643,5643,2,Normal,0.0005,0.1422416844669663,0.00103,0.08652,0.00719,-0.0008729705092599,-6.909026808656221,21.45356435493487,0.012173853783652572,954.7291381905827
5644,5644,6,Normal,0.00196,0.1484625865327692,0.001275,0.09888,0.0081,-0.000925047385004,-5.972874579245119,70.06552535354412,0.011087135706004971,682.3554496467154
5645,5645,5,Faulty sensor,3e-05,3.0000000000000004e-05,0.0,1e-05,0.0,-0.0074275526083167,-8.360001438263215,0.29980485029368453,0.0,188.65394570316306
5646,5646,7,Normal,0.00041,0.1350466734133055,0.00099,0.07994,0.00235,6.475161647635941e-05,-7.382477173982794,32.316165722708135,0.016012998307269252,709.9574847128082
5647,5647,10,Normal,0.0017699999999999,0.0698987360400744,0.001605,0.00117,0.00058,-0.0009272351893866,-6.051378759838008,44.19372722957765,0.012150724436761797,202.32880926290605
5648,5648,10,Normal,0.002255,0.0473980273851138,0.00215,0.00261,0.0005,-0.0003680182237754,-6.120873527720744,59.26800460338629,0.007401135101566127,68.05906210167363
5649,5649,1,Normal,0.001,0.1967911303895579,0.000995,0.11347,0.0043,-0.0022496108609439,-6.169476228255528,29.51268339555639,0.011948198940916342,1185.2957446068876
5650,5650,9,Unbalance,0.00363,0.1318430392550171,0.001155,0.07557,0.00702,-0.0008826563452469,-5.6544638474505815,51.11893643586941,0.01050724423155497,745.1082314257303
5651,5651,9,Normal,0.00251,0.153081816686372,0.001615,0.09585,0.00273,-0.0006591716224132,-6.010942744205383,44.00800853483825,0.021445864502429794,1073.967053043757
5652,5652,6,Unbalance,0.0012,0.5484801562499777,0.00483,0.33704,0.00191,0.0003778780313261,-6.618412960559652,49.797486596178686,0.007587339706786122,1506.716221645751
5653,5653,7,Normal,0.00097,0.1005632935021521,0.001365,0.06246,0.00312,0.0001346038163175,-6.991164628255044,32.50619846469302,0.016869366205910747,1208.7778529179552
5654,5654,5,Normal,0.00025,0.042121209621757,0.000375,0.02523,0.00363,-0.000632763133988,-7.699606776801018,17.603812497342915,0.015584200109820463,1175.3412097223577
5655,5655,10,Normal,0.007565,0.2173358127414807,0.00155,0.00119,0.00038,-0.0025065148448725,-4.333209800166972,64.01264504171435,0.004157827416235082,115.76330804071391
5656,5656,0,Normal,0.00022,0.0970189275347857,0.00101,0.06143,0.0114,0.0005598379136053,-8.007657014184632,32.01378107958603,0.026137507169698877,470.2058406261904
5657,5657,0,Normal,0.00025,0.1825045448749153,0.00174,0.11748,0.00967,-0.0014755097412059,-7.531357012377296,18.23778481739714,0.011285227367196114,1397.1318476005358
5658,5658,5,Normal,0.00057,0.2052095723888142,0.00099,0.11866,0.00355,-0.0009211396684869,-6.868572364045326,29.71404872506368,0.019438579473020294,1542.6712554475705
5659,5659,7,Unbalance,0.00105,0.411872462420104,0.00327,0.25877,0.00098,-0.0005096288389975,-6.428599914782012,38.372527584702205,0.006619399028646853,1847.0855429258634
5660,5660,10,Rubbing,0.00645,0.0397684535781817,0.00025,0.00016,0.00072,-0.0010722499839862,-4.976899361964324,58.02315559643129,0.006613083830192915,1459.5085720361665
5661,5661,9,Normal,0.002705,0.0624630346685141,0.00137,0.0407,0.00453,0.001017685333719,-6.04820047757801,66.58912046815921,0.0015288393601381308,1229.0966043057524
5662,5662,10,Rubbing,0.00514,0.1402089601273755,0.00138,0.00143,0.00061,-0.0009734415238884,-4.99882334565944,86.16022690020054,0.009176201486909258,414.8573349720776
5663,5663,7,Normal,0.00057,0.0663009208080853,0.00092,0.03787,0.00361,8.538363327532636e-05,-7.565681284368556,22.10222909807363,0.01822307646180734,633.0335635927152
5664,5664,5,Normal,0.00041,0.1193469584865907,0.00062,0.07814,0.00665,-0.000743562485308,-7.371424920446538,20.00554266327183,0.013722361834852573,1263.170970032298
5665,5665,5,Normal,0.00061,0.2042021488623467,0.001045,0.1391,0.00148,-0.0008546475502333,-6.985767254346596,24.766846505833804,0.008688413441779447,1863.9257858253502
5666,5666,10,Normal,0.00394,0.0775543583559299,0.00118,0.00129,0.00043,-0.001217544621343,-4.979529554456636,80.94303656141727,0.0073941713697996455,1523.4355573999092
